user_id,days_active,score_views,session_minutes,risk_profile,premium_user
8363,3,0,8.4,moderate,0
8364,26,1,5.4,moderate,0
8365,13,1,9.3,conservative,0
8366,90,1,9.9,moderate,1
8367,47,4,21.2,conservative,0
8368,72,8,22.8,aggressive,0
8369,18,7,28.0,aggressive,1
8370,23,2,14.9,moderate,0
8371,25,7,24.3,aggressive,0
8372,32,1,11.7,conservative,0
8373,42,4,20.0,moderate,0
8374,31,6,26.0,moderate,0
8375,22,4,22.4,moderate,0
8376,12,1,12.1,conservative,0
8377,11,1,11.7,moderate,0
8378,41,2,7.7,moderate,0
8379,9,4,14.3,aggressive,0
8380,34,4,18.2,conservative,0
8381,47,1,11.4,conservative,0
8382,25,1,8.3,conservative,0
8383,12,1,11.6,moderate,0
8384,26,4,26.1,moderate,0
8385,46,3,17.8,conservative,0
8386,20,1,11.1,moderate,0
8387,47,1,7.1,moderate,0
8388,22,5,21.3,moderate,0
8389,21,3,16.7,aggressive,1
8390,26,1,12.3,moderate,0
8391,13,9,30.3,aggressive,0
8392,8,3,15.1,aggressive,0
8393,16,4,21.3,conservative,0
8394,45,6,26.5,moderate,1
8395,12,0,5.5,conservative,0
8396,46,10,23.0,aggressive,1
8397,52,12,30.4,aggressive,1
8398,26,4,18.5,moderate,0
8399,11,1,11.0,conservative,0
8400,80,5,16.0,conservative,0
8401,3,1,10.3,aggressive,1
8402,17,1,11.3,moderate,0
8403,26,5,18.0,moderate,0
8404,34,2,13.4,moderate,0
8405,40,3,15.8,moderate,0
8406,40,3,14.0,aggressive,1
8407,43,4,16.4,moderate,0
8408,18,4,22.2,moderate,0
8409,29,0,5.8,conservative,0
8410,51,6,20.5,aggressive,1
8411,5,2,16.1,moderate,1
8412,32,6,27.7,moderate,0
8413,12,4,11.5,moderate,0
8414,5,2,12.1,moderate,0
8415,11,2,14.3,conservative,0
8416,38,5,17.0,moderate,0
8417,1,1,9.1,conservative,0
8418,19,5,18.5,moderate,0
8419,33,2,13.3,moderate,0
8420,69,4,19.7,conservative,0
8421,23,3,10.3,conservative,0
8422,90,7,19.6,moderate,0
8423,46,3,14.8,conservative,0
8424,10,2,12.3,conservative,0
8425,27,3,17.0,conservative,1
8426,44,2,13.4,moderate,0
8427,28,7,27.0,moderate,1
8428,7,1,12.1,moderate,0
8429,39,1,13.5,moderate,0
8430,7,4,19.3,aggressive,1
8431,19,3,12.5,conservative,0
8432,49,4,11.3,moderate,0
8433,35,4,19.6,aggressive,1
8434,13,3,11.5,aggressive,1
8435,10,1,14.9,moderate,0
8436,42,2,11.7,conservative,0
8437,40,3,17.4,aggressive,0
8438,9,1,8.4,aggressive,1
8439,15,5,19.8,aggressive,1
8440,22,4,17.1,moderate,1
8441,17,6,26.5,aggressive,0
8442,44,10,29.5,aggressive,0
8443,26,3,11.4,conservative,0
8444,55,7,26.0,moderate,0
8445,45,6,19.0,moderate,0
8446,30,6,26.0,moderate,1
8447,12,4,22.3,moderate,0
8448,53,3,10.5,moderate,1
8449,22,4,19.9,aggressive,0
8450,41,3,17.9,conservative,0
8451,8,0,5.4,conservative,1
8452,36,1,4.8,conservative,0
8453,47,3,10.0,moderate,0
8454,19,1,8.8,moderate,1
8455,69,3,12.5,moderate,1
8456,21,4,15.0,conservative,0
8457,10,2,10.8,moderate,0
8458,33,5,16.1,moderate,0
8459,34,4,10.1,moderate,0
8460,37,3,13.4,moderate,0
8461,40,5,26.3,moderate,1
8462,67,3,17.2,moderate,0
8463,31,2,12.4,conservative,0
8464,10,1,11.9,moderate,1
8465,34,2,6.5,conservative,0
8466,25,3,14.7,conservative,0
8467,6,0,6.0,moderate,0
8468,53,8,22.0,moderate,0
8469,37,4,14.0,aggressive,1
8470,8,1,15.0,conservative,1
8471,51,5,17.0,aggressive,1
8472,40,4,15.5,moderate,0
8473,60,10,32.8,moderate,1
8474,41,4,20.4,moderate,0
8475,19,3,13.2,moderate,0
8476,2,0,6.8,conservative,0
8477,23,3,15.8,aggressive,0
8478,22,1,5.3,conservative,0
8479,30,2,13.8,moderate,1
8480,20,4,15.0,moderate,1
8481,27,6,28.1,moderate,0
8482,18,2,11.7,moderate,0
8483,51,7,22.6,aggressive,1
8484,41,1,8.8,conservative,0
8485,8,0,10.9,conservative,0
8486,38,5,22.8,moderate,0
8487,39,2,11.1,moderate,0
8488,16,4,20.5,conservative,1
8489,43,1,9.4,moderate,0
8490,39,5,17.0,conservative,0
8491,13,3,17.8,aggressive,1
8492,20,4,19.0,moderate,0
8493,13,2,12.6,conservative,0
8494,60,8,28.5,moderate,1
8495,6,0,9.5,conservative,0
8496,8,1,10.7,conservative,0
8497,39,2,13.6,conservative,0
8498,17,2,9.8,moderate,0
8499,17,3,13.5,aggressive,0
8500,4,0,5.3,conservative,0
8501,2,0,9.4,conservative,0
8502,43,3,13.6,moderate,0
8503,12,2,13.2,conservative,0
8504,36,6,19.5,moderate,0
8505,60,3,13.4,moderate,0
8506,39,7,21.7,moderate,1
8507,57,1,7.7,conservative,0
8508,14,6,22.6,aggressive,1
8509,38,4,16.5,moderate,0
8510,13,1,10.9,aggressive,0
8511,55,4,15.1,aggressive,1
8512,44,6,23.1,aggressive,0
8513,53,5,12.5,moderate,0
8514,28,8,18.8,moderate,0
8515,24,0,10.3,aggressive,0
8516,37,5,23.4,moderate,0
8517,45,4,17.3,moderate,0
8518,32,3,9.2,conservative,0
8519,21,5,22.7,moderate,0
8520,55,5,16.4,moderate,0
8521,16,2,11.2,moderate,0
8522,36,7,23.5,aggressive,1
8523,24,1,11.1,moderate,0
8524,67,6,29.7,moderate,0
8525,33,1,12.5,aggressive,1
8526,7,2,14.0,conservative,0
8527,19,4,18.1,conservative,0
8528,50,4,21.8,moderate,1
8529,64,3,18.9,moderate,0
8530,43,6,24.7,aggressive,0
8531,66,6,18.2,conservative,1
8532,50,4,16.4,conservative,0
8533,25,0,9.2,conservative,0
8534,7,1,10.1,conservative,1
8535,21,4,15.8,moderate,0
8536,42,1,11.2,conservative,0
8537,22,2,11.1,moderate,0
8538,90,2,13.6,conservative,0
8539,51,1,14.1,conservative,0
8540,30,8,21.8,moderate,1
8541,15,1,11.7,moderate,0
8542,14,4,12.9,moderate,1
8543,23,0,6.5,moderate,0
8544,35,2,10.4,moderate,0
8545,29,3,14.5,moderate,0
8546,15,1,12.2,moderate,0
8547,70,10,27.3,moderate,1
8548,27,1,9.8,conservative,0
8549,26,5,15.4,aggressive,0
8550,11,2,10.1,moderate,0
8551,44,1,12.1,conservative,0
8552,48,0,7.6,conservative,0
8553,32,6,18.6,aggressive,1
8554,41,4,16.2,moderate,0
8555,10,2,11.9,moderate,0
8556,35,4,12.7,moderate,1
8557,90,5,17.0,conservative,0
8558,43,8,22.6,moderate,0
8559,10,0,8.1,moderate,1
8560,6,0,8.8,conservative,0
8561,13,1,10.9,moderate,0
8562,21,1,5.1,moderate,0
8563,66,3,15.8,moderate,0
8564,13,0,9.9,conservative,0
8565,38,8,25.3,aggressive,1
8566,54,6,32.8,aggressive,0
8567,12,4,18.0,aggressive,0
8568,72,11,35.5,aggressive,0
8569,7,0,5.9,conservative,0
8570,63,4,15.9,moderate,1
8571,66,2,13.2,conservative,0
8572,21,1,13.3,conservative,0
8573,10,1,14.1,conservative,0
8574,20,3,14.3,aggressive,1
8575,50,3,13.7,conservative,0
8576,18,1,7.9,conservative,0
8577,45,2,15.3,moderate,0
8578,14,5,20.1,aggressive,1
8579,23,2,10.5,conservative,0
8580,24,1,11.0,conservative,0
8581,21,3,15.2,conservative,0
8582,41,1,8.7,conservative,0
8583,51,0,9.7,conservative,0
8584,14,1,11.6,aggressive,1
8585,21,1,8.7,conservative,0
8586,48,3,10.7,moderate,0
8587,18,6,20.2,aggressive,1
8588,8,0,4.9,aggressive,0
8589,15,1,6.7,aggressive,0
8590,11,3,15.9,moderate,0
8591,16,0,10.1,conservative,0
8592,90,7,25.4,moderate,0
8593,39,1,8.3,conservative,0
8594,17,0,5.8,moderate,0
8595,7,3,15.7,moderate,0
8596,28,5,15.4,aggressive,0
8597,31,4,17.5,moderate,0
8598,32,1,12.5,conservative,0
8599,36,2,9.4,conservative,0
8600,27,2,12.1,aggressive,0
8601,19,1,9.1,conservative,0
8602,20,1,11.2,conservative,0
8603,53,0,7.4,conservative,0
8604,53,6,22.2,moderate,0
8605,60,8,24.3,aggressive,1
8606,38,2,12.8,conservative,0
8607,49,3,15.5,aggressive,0
8608,11,3,16.3,aggressive,1
8609,34,7,28.0,aggressive,1
8610,50,3,18.9,moderate,0
8611,60,9,39.3,moderate,0
8612,24,1,8.5,conservative,0
8613,21,4,18.6,moderate,0
8614,29,6,27.3,moderate,0
8615,13,5,16.9,moderate,0
8616,53,4,17.3,moderate,0
8617,59,3,11.2,moderate,0
8618,4,1,11.0,conservative,0
8619,14,2,13.1,moderate,0
8620,43,4,15.7,conservative,0
8621,25,4,18.2,moderate,0
8622,25,3,16.1,conservative,1
8623,73,4,17.6,moderate,0
8624,39,0,7.7,moderate,0
8625,44,5,22.0,moderate,1
8626,10,3,17.3,aggressive,0
8627,58,2,7.8,moderate,0
8628,38,3,21.4,moderate,1
8629,34,4,10.9,aggressive,1
8630,19,5,21.9,moderate,0
8631,67,6,22.2,moderate,0
8632,25,3,17.1,moderate,1
8633,76,1,6.8,conservative,0
8634,42,4,21.1,moderate,0
8635,56,0,9.6,conservative,0
8636,43,6,20.7,moderate,0
8637,24,1,9.4,conservative,0
8638,68,7,31.9,conservative,0
8639,29,2,14.0,aggressive,0
8640,7,0,9.7,conservative,0
8641,5,0,9.6,conservative,0
8642,13,1,7.8,moderate,0
8643,32,1,11.2,conservative,0
8644,23,0,7.6,conservative,1
8645,33,11,37.0,moderate,0
8646,60,7,33.4,aggressive,1
8647,19,3,15.6,moderate,1
8648,8,4,16.5,moderate,0
8649,59,7,24.1,moderate,0
8650,16,0,9.4,moderate,0
8651,21,1,10.9,moderate,0
8652,33,3,11.6,aggressive,0
8653,18,1,8.5,conservative,0
8654,29,5,21.4,moderate,1
8655,46,0,10.2,moderate,0
8656,30,5,21.7,moderate,1
8657,24,1,11.0,moderate,0
8658,35,8,29.9,moderate,0
8659,14,1,10.6,moderate,1
8660,13,1,8.0,conservative,0
8661,32,5,13.3,moderate,0
8662,34,4,19.2,moderate,1
8663,68,7,24.6,moderate,0
8664,37,0,9.5,conservative,0
8665,50,4,18.4,conservative,0
8666,47,5,18.9,moderate,0
8667,22,0,7.5,conservative,0
8668,5,1,8.0,conservative,0
8669,22,2,9.1,moderate,0
8670,33,2,11.0,conservative,0
8671,19,3,18.1,moderate,0
8672,18,1,9.1,moderate,0
8673,10,0,10.5,conservative,0
8674,32,7,23.7,conservative,0
8675,12,1,8.3,moderate,0
8676,54,6,19.4,aggressive,1
8677,5,1,10.0,conservative,0
8678,5,0,5.7,conservative,0
8679,31,2,12.5,conservative,0
8680,43,2,8.4,conservative,0
8681,47,0,8.5,conservative,0
8682,7,2,11.3,aggressive,0
8683,14,2,11.8,moderate,0
8684,16,1,8.6,conservative,0
8685,6,2,13.2,moderate,0
8686,9,2,14.9,aggressive,1
8687,25,3,11.3,moderate,0
8688,19,6,21.5,moderate,0
8689,64,1,11.3,conservative,0
8690,33,2,14.1,conservative,1
8691,43,4,20.0,aggressive,1
8692,22,2,9.6,moderate,1
8693,33,1,11.5,moderate,0
8694,11,4,17.3,aggressive,0
8695,33,1,7.9,moderate,0
8696,44,4,19.7,moderate,0
8697,16,4,12.9,moderate,1
8698,64,9,23.6,aggressive,0
8699,37,6,25.3,moderate,0
8700,23,0,7.4,conservative,0
8701,8,3,18.6,conservative,0
8702,28,3,16.5,aggressive,0
8703,11,4,22.0,conservative,0
8704,11,2,13.1,moderate,0
8705,40,3,9.1,aggressive,0
8706,32,5,17.3,moderate,1
8707,50,5,19.3,moderate,0
8708,60,8,31.3,aggressive,0
8709,5,1,10.9,moderate,0
8710,13,2,15.6,aggressive,0
8711,29,7,26.9,aggressive,1
8712,29,3,11.4,moderate,0
8713,52,4,16.6,moderate,1
8714,16,2,11.9,conservative,1
8715,41,3,17.0,conservative,0
8716,14,1,9.3,conservative,0
8717,19,3,12.1,moderate,0
8718,38,1,6.8,moderate,0
8719,47,5,19.2,moderate,0
8720,26,2,11.7,conservative,0
8721,52,1,12.3,conservative,0
8722,46,4,17.4,conservative,0
8723,27,2,13.3,moderate,0
8724,26,1,9.1,moderate,0
8725,11,2,7.2,aggressive,0
8726,48,8,27.3,moderate,0
8727,55,8,24.0,moderate,1
8728,68,3,11.2,conservative,0
8729,13,2,14.4,conservative,0
8730,38,0,11.0,moderate,0
8731,37,2,16.5,moderate,0
8732,14,1,9.0,conservative,0
8733,28,0,6.5,conservative,0
8734,44,6,24.7,aggressive,1
8735,17,1,12.6,moderate,0
8736,72,2,10.9,moderate,0
8737,51,7,28.6,moderate,0
8738,21,4,19.0,conservative,0
8739,20,2,14.0,conservative,0
8740,12,4,16.1,aggressive,0
8741,46,0,9.3,conservative,0
8742,70,6,23.2,aggressive,1
8743,16,4,12.8,conservative,0
8744,35,4,20.7,moderate,0
8745,10,1,10.0,moderate,0
8746,29,1,9.3,conservative,0
8747,25,4,18.0,moderate,0
8748,15,1,14.8,moderate,0
8749,30,8,29.4,aggressive,1
8750,5,0,7.5,conservative,0
8751,8,1,9.4,moderate,0
8752,22,4,18.8,conservative,0
8753,31,5,19.2,moderate,1
8754,6,0,7.9,conservative,0
8755,24,2,11.6,moderate,0
8756,33,6,18.0,aggressive,0
8757,34,1,13.9,moderate,0
8758,38,6,23.1,moderate,0
8759,17,5,18.2,moderate,0
8760,22,6,14.9,moderate,0
8761,17,2,11.1,conservative,0
8762,59,6,22.6,moderate,0
8763,29,1,6.9,moderate,0
8764,37,1,4.8,conservative,0
8765,32,2,11.7,conservative,0
8766,12,5,18.4,aggressive,0
8767,37,3,14.5,conservative,0
8768,43,5,20.4,moderate,1
8769,15,1,8.2,conservative,0
8770,8,1,13.8,conservative,0
8771,20,2,15.2,conservative,0
8772,31,5,17.6,moderate,0
8773,37,4,13.1,moderate,1
8774,21,1,9.1,conservative,0
8775,19,1,10.3,moderate,0
8776,4,0,11.0,moderate,0
8777,51,8,32.0,aggressive,1
8778,24,1,11.5,conservative,0
8779,46,4,17.6,aggressive,0
8780,56,3,15.7,aggressive,1
8781,22,1,9.2,conservative,1
8782,1,1,10.7,moderate,0
8783,56,4,17.5,conservative,0
8784,14,1,10.8,conservative,0
8785,26,3,13.5,moderate,0
8786,41,8,17.3,aggressive,1
8787,47,8,26.7,moderate,0
8788,27,5,22.5,moderate,0
8789,16,1,9.3,moderate,0
8790,13,0,8.2,conservative,0
8791,43,4,20.5,aggressive,0
8792,40,4,21.2,conservative,0
8793,26,2,10.8,conservative,0
8794,23,6,20.7,conservative,0
8795,15,1,13.1,aggressive,0
8796,27,4,17.8,aggressive,1
8797,29,3,17.8,aggressive,0
8798,30,1,10.5,moderate,0
8799,17,2,10.7,moderate,0
8800,18,1,6.4,conservative,0
8801,15,1,15.7,conservative,0
8802,7,0,9.1,conservative,0
8803,9,0,7.8,conservative,0
8804,7,1,8.5,moderate,0
8805,22,2,10.8,conservative,0
8806,22,5,15.0,moderate,0
8807,34,4,18.8,moderate,0
8808,30,2,14.8,moderate,0
8809,56,5,16.6,moderate,0
8810,22,6,20.1,aggressive,1
8811,16,0,8.0,conservative,0
8812,19,3,13.4,conservative,0
8813,9,3,17.5,conservative,0
8814,7,3,12.0,aggressive,1
8815,39,5,18.0,moderate,0
8816,17,5,13.1,moderate,0
8817,58,4,16.3,conservative,0
8818,25,3,11.9,moderate,0
8819,37,4,20.2,moderate,0
8820,52,9,24.7,moderate,0
8821,21,1,12.1,conservative,0
8822,35,5,19.1,moderate,1
8823,4,1,13.4,aggressive,1
8824,41,2,12.4,conservative,0
8825,23,1,10.6,moderate,0
8826,31,3,13.4,conservative,0
8827,22,3,16.2,moderate,0
8828,5,3,15.4,aggressive,1
8829,29,6,22.3,aggressive,0
8830,48,11,26.7,aggressive,1
8831,23,5,20.4,aggressive,0
8832,18,2,13.3,conservative,0
8833,36,6,24.7,conservative,0
8834,9,2,12.5,moderate,1
8835,3,1,12.1,conservative,0
8836,17,3,15.1,conservative,0
8837,31,4,19.4,aggressive,1
8838,36,1,6.4,conservative,0
8839,11,0,8.6,conservative,0
8840,45,5,18.4,moderate,0
8841,75,3,15.9,conservative,0
8842,26,0,9.3,conservative,0
8843,54,3,14.4,moderate,0
8844,39,2,9.1,moderate,0
8845,49,2,15.5,conservative,0
8846,12,2,12.2,moderate,0
8847,54,5,25.5,moderate,1
8848,36,3,14.8,conservative,0
8849,9,2,12.9,conservative,0
8850,31,6,17.1,aggressive,1
8851,19,5,17.7,aggressive,0
8852,19,1,7.8,aggressive,1
8853,55,6,18.8,moderate,1
8854,42,2,13.2,conservative,1
8855,29,5,23.9,moderate,1
8856,9,1,13.2,conservative,1
8857,27,2,14.4,conservative,0
8858,16,1,14.1,moderate,1
8859,41,2,15.4,conservative,0
8860,7,0,13.3,moderate,0
8861,42,10,32.0,aggressive,0
8862,11,4,16.4,aggressive,1
8863,20,2,13.1,moderate,0
8864,37,1,7.1,moderate,0
8865,29,0,7.1,conservative,0
8866,13,2,13.4,aggressive,0
8867,63,5,28.2,conservative,0
8868,52,4,21.7,conservative,0
8869,45,2,13.3,conservative,0
8870,30,2,10.1,conservative,0
8871,65,3,12.9,conservative,0
8872,26,5,24.7,moderate,0
8873,66,2,12.0,conservative,0
8874,34,1,12.0,conservative,0
8875,45,5,23.5,aggressive,1
8876,33,4,17.8,aggressive,1
8877,4,2,13.4,moderate,0
8878,17,1,12.2,aggressive,1
8879,20,1,11.9,moderate,0
8880,25,5,23.0,conservative,0
8881,18,3,13.8,moderate,0
8882,31,5,21.6,moderate,0
8883,47,1,12.0,conservative,0
8884,18,0,6.0,conservative,0
8885,23,3,12.6,aggressive,0
8886,90,8,23.5,moderate,1
8887,32,0,7.1,moderate,0
8888,43,4,13.2,aggressive,0
8889,31,6,28.3,moderate,0
8890,30,2,10.5,conservative,0
8891,4,0,5.7,moderate,0
8892,62,7,24.1,moderate,0
8893,13,4,13.8,moderate,0
8894,14,3,18.8,moderate,0
8895,41,6,19.0,aggressive,0
8896,18,2,17.5,conservative,0
8897,15,2,10.6,moderate,1
8898,32,1,9.5,moderate,0
8899,29,8,27.8,aggressive,0
8900,68,8,23.8,aggressive,0
8901,10,2,14.6,moderate,0
8902,30,0,12.3,conservative,0
8903,16,1,10.2,conservative,0
8904,25,3,18.5,moderate,0
8905,5,2,13.5,moderate,0
8906,29,3,17.6,conservative,0
8907,14,2,14.2,moderate,0
8908,27,0,4.3,conservative,0
8909,22,0,8.5,conservative,0
8910,44,3,11.6,conservative,0
8911,24,2,13.4,conservative,0
8912,39,5,15.5,aggressive,0
8913,43,1,16.3,conservative,0
8914,23,9,24.6,aggressive,1
8915,28,6,27.2,conservative,1
8916,11,2,9.7,moderate,0
8917,15,4,15.1,moderate,0
8918,12,2,14.4,aggressive,0
8919,50,1,12.7,conservative,0
8920,51,4,16.8,conservative,0
8921,64,1,8.5,conservative,0
8922,8,2,10.6,conservative,0
8923,10,1,10.5,moderate,0
8924,41,4,11.5,moderate,0
8925,26,2,10.5,moderate,1
8926,37,0,6.8,conservative,0
8927,20,1,9.1,conservative,0
8928,72,5,17.4,conservative,0
8929,7,2,13.1,aggressive,0
8930,30,9,33.9,moderate,0
8931,50,5,21.2,moderate,0
8932,9,3,19.2,conservative,0
8933,71,4,8.3,moderate,0
8934,78,1,8.5,moderate,0
8935,19,2,10.2,conservative,1
8936,15,1,11.3,moderate,0
8937,36,3,14.1,moderate,1
8938,7,1,10.7,moderate,0
8939,33,5,16.8,moderate,1
8940,29,3,9.5,moderate,0
8941,22,5,16.3,aggressive,1
8942,12,1,11.1,conservative,0
8943,9,1,11.0,moderate,1
8944,64,3,15.3,conservative,1
8945,24,6,19.3,aggressive,1
8946,10,1,15.3,aggressive,0
8947,4,2,14.9,aggressive,0
8948,7,7,23.9,aggressive,0
8949,24,4,16.4,moderate,0
8950,13,2,17.2,moderate,0
8951,16,3,16.5,moderate,0
8952,1,1,10.1,moderate,0
8953,73,5,19.5,moderate,0
8954,24,0,6.7,conservative,0
8955,58,7,22.3,aggressive,0
8956,32,4,13.1,conservative,0
8957,18,3,17.3,conservative,0
8958,19,2,13.1,conservative,0
8959,15,2,13.6,moderate,0
8960,30,4,12.4,moderate,1
8961,13,4,10.8,aggressive,1
8962,29,2,12.6,moderate,0
8963,22,3,13.1,conservative,0
8964,35,2,11.5,moderate,0
8965,48,2,13.2,conservative,0
8966,25,0,5.9,conservative,0
8967,62,4,15.5,moderate,1
8968,59,5,19.0,moderate,0
8969,32,5,16.7,aggressive,1
8970,21,3,17.5,conservative,0
8971,38,6,24.7,aggressive,1
8972,6,2,14.5,moderate,0
8973,44,2,15.6,moderate,0
8974,12,0,11.9,moderate,0
8975,11,2,10.0,conservative,0
8976,46,3,14.1,conservative,1
8977,19,2,12.8,moderate,0
8978,9,1,9.9,moderate,0
8979,12,1,9.1,moderate,0
8980,71,8,27.0,aggressive,0
8981,22,2,13.0,moderate,0
8982,19,1,7.1,conservative,0
8983,15,3,10.9,moderate,0
8984,16,5,18.1,aggressive,0
8985,38,2,16.8,moderate,0
8986,18,5,24.4,moderate,0
8987,45,2,15.4,conservative,0
8988,26,4,17.6,moderate,0
8989,10,1,13.9,aggressive,1
8990,55,5,27.0,moderate,0
8991,2,0,8.6,conservative,0
8992,22,1,13.2,conservative,0
8993,33,0,7.6,moderate,0
8994,47,5,18.0,aggressive,0
8995,5,0,9.1,conservative,0
8996,6,2,14.2,aggressive,0
8997,40,4,11.6,conservative,0
8998,17,1,11.5,moderate,1
8999,10,1,7.8,moderate,0
9000,47,7,28.8,aggressive,1
9001,5,2,9.7,aggressive,0
9002,58,4,18.2,aggressive,0
9003,31,5,17.0,moderate,1
9004,18,1,10.7,aggressive,0
9005,9,1,8.9,aggressive,0
9006,66,3,15.8,conservative,0
9007,3,1,15.5,moderate,0
9008,20,1,8.5,conservative,0
9009,9,2,14.4,moderate,0
9010,29,3,17.1,moderate,0
9011,7,2,18.0,conservative,0
9012,18,2,12.9,conservative,1
9013,33,2,12.7,moderate,0
9014,12,0,7.4,conservative,0
9015,33,1,11.0,conservative,0
9016,29,3,17.6,conservative,0
9017,33,2,13.8,moderate,0
9018,41,6,27.3,moderate,0
9019,13,1,11.5,conservative,0
9020,41,2,8.5,moderate,1
9021,29,5,21.1,moderate,0
9022,72,9,30.9,aggressive,1
9023,11,1,10.5,aggressive,0
9024,35,5,20.2,moderate,1
9025,1,1,14.0,conservative,0
9026,20,5,16.4,aggressive,0
9027,43,5,24.9,aggressive,0
9028,16,2,10.6,aggressive,0
9029,35,4,12.9,aggressive,1
9030,33,3,14.3,moderate,0
9031,56,2,11.0,conservative,0
9032,35,3,13.5,conservative,0
9033,47,6,20.3,aggressive,1
9034,30,0,10.7,conservative,0
9035,58,3,15.3,moderate,0
9036,64,1,9.5,conservative,0
9037,49,6,24.8,moderate,1
9038,16,3,16.9,conservative,0
9039,31,4,15.5,moderate,0
9040,63,1,10.9,moderate,0
9041,19,3,13.2,aggressive,0
9042,90,3,18.4,conservative,0
9043,14,4,12.2,aggressive,0
9044,39,0,6.3,moderate,0
9045,21,7,34.1,aggressive,1
9046,5,1,12.6,conservative,0
9047,21,1,11.1,conservative,0
9048,13,2,13.1,moderate,0
9049,54,4,15.9,moderate,0
9050,29,1,5.3,conservative,0
9051,8,1,8.2,moderate,0
9052,54,6,23.9,moderate,0
9053,29,1,6.2,conservative,0
9054,27,3,14.0,moderate,1
9055,21,3,15.3,moderate,0
9056,13,1,10.8,conservative,0
9057,38,4,15.7,aggressive,0
9058,17,2,13.5,moderate,0
9059,31,1,13.7,moderate,0
9060,8,0,4.0,conservative,0
9061,6,0,10.4,aggressive,1
9062,30,2,11.5,moderate,0
9063,77,3,11.2,conservative,0
9064,20,1,9.5,conservative,0
9065,46,3,14.6,conservative,0
9066,12,1,10.9,conservative,0
9067,23,4,13.9,aggressive,0
9068,38,4,18.9,moderate,1
9069,17,4,19.5,moderate,1
9070,35,4,16.9,aggressive,1
9071,18,2,12.4,moderate,1
9072,14,2,14.6,moderate,0
9073,20,3,17.7,aggressive,0
9074,90,5,20.0,conservative,0
9075,21,4,19.8,moderate,0
9076,2,2,13.3,aggressive,1
9077,35,0,7.7,conservative,0
9078,38,2,13.5,conservative,0
9079,23,5,26.3,conservative,0
9080,54,12,27.9,aggressive,1
9081,22,1,10.8,conservative,0
9082,13,1,11.4,aggressive,0
9083,35,8,23.2,aggressive,0
9084,24,5,21.0,aggressive,0
9085,13,1,10.7,aggressive,0
9086,25,2,11.8,conservative,0
9087,10,3,19.2,moderate,0
9088,44,7,21.9,moderate,0
9089,14,1,10.5,moderate,0
9090,39,3,15.7,moderate,0
9091,25,2,7.0,aggressive,0
9092,16,3,16.6,conservative,0
9093,40,3,15.1,moderate,0
9094,61,2,15.6,conservative,0
9095,9,4,14.2,aggressive,1
9096,25,2,11.9,conservative,0
9097,22,2,9.9,moderate,0
9098,52,3,22.1,moderate,0
9099,17,1,10.0,moderate,0
9100,20,1,9.5,moderate,0
9101,45,5,18.5,conservative,0
9102,90,9,32.2,moderate,1
9103,17,3,21.5,moderate,0
9104,17,0,10.5,moderate,0
9105,15,4,18.3,aggressive,1
9106,18,5,23.0,aggressive,1
9107,43,5,19.7,moderate,0
9108,22,6,22.4,moderate,0
9109,24,4,13.6,moderate,1
9110,34,5,18.7,conservative,0
9111,20,5,25.0,aggressive,1
9112,17,0,12.1,conservative,0
9113,21,1,13.1,moderate,0
9114,23,1,11.3,conservative,0
9115,33,4,17.8,conservative,0
9116,16,1,10.5,moderate,0
9117,25,7,25.1,moderate,0
9118,19,7,26.8,aggressive,1
9119,11,3,10.1,moderate,0
9120,53,4,15.9,conservative,0
9121,19,3,16.2,moderate,0
9122,11,0,11.4,moderate,0
9123,23,5,12.9,aggressive,1
9124,29,3,17.1,aggressive,0
9125,15,2,11.3,conservative,0
9126,36,1,7.8,conservative,0
9127,15,1,11.3,conservative,0
9128,28,4,18.5,aggressive,1
9129,51,4,14.1,aggressive,0
9130,45,3,15.3,conservative,0
9131,8,2,8.3,conservative,0
9132,22,1,9.4,moderate,0
9133,61,6,26.6,conservative,0
9134,52,4,18.8,moderate,1
9135,50,3,11.4,moderate,0
9136,10,2,12.8,moderate,0
9137,13,0,8.1,conservative,0
9138,43,1,9.5,conservative,0
9139,18,7,24.3,moderate,0
9140,37,5,17.0,moderate,0
9141,39,1,11.8,moderate,0
9142,43,2,15.0,conservative,0
9143,70,6,23.9,aggressive,0
9144,13,3,16.0,aggressive,0
9145,11,4,18.9,conservative,0
9146,44,0,4.8,conservative,0
9147,42,4,18.2,conservative,0
9148,40,1,9.0,moderate,0
9149,2,1,7.7,moderate,0
9150,32,2,10.8,conservative,0
9151,58,5,15.8,conservative,0
9152,56,4,12.2,moderate,0
9153,48,5,24.0,conservative,0
9154,45,2,13.0,conservative,0
9155,47,0,6.9,moderate,0
9156,54,3,15.0,moderate,0
9157,32,6,19.9,moderate,0
9158,73,1,10.7,conservative,0
9159,9,2,12.8,moderate,1
9160,11,3,10.2,moderate,0
9161,30,4,16.1,conservative,0
9162,2,2,15.6,aggressive,0
9163,38,4,14.5,conservative,0
9164,21,3,8.8,conservative,0
9165,42,3,15.8,conservative,0
9166,52,3,11.7,moderate,1
9167,39,4,19.8,moderate,0
9168,37,5,15.6,moderate,0
9169,45,4,15.5,conservative,0
9170,22,4,15.8,moderate,0
9171,46,3,18.7,moderate,0
9172,43,1,10.7,conservative,0
9173,40,2,9.2,moderate,0
9174,30,4,14.7,conservative,0
